,customer_id,gender,customer_latitude,customer_longitude,vendor_id,vendor_latitude,vendor_longitude,delivery_charge,serving_distance,vendor_rating,preparation_time,discount_percentage,sunday_duration,monday_duration,tuesday_duration,wednesday_duration,thursday_duration,friday_duration,saturday_duration,junk_food,snack,beverage,healthy,free_delivery,country,distance,total
5670,60,1,-0.2175,-78.56,391,-0.6245,0.725,0.7,5.0,4.2,10,0.0,1425,885,885,885,885,599,885,1,0,0,1,0,0.0375,8815.913953003925,88169.13953003925
5671,60,1,-0.2175,-78.56,398,-0.625,0.0994,0.7,15.0,4.2,15,0.0,1380,720,720,720,720,720,720,1,0,0,1,0,0.0125,8746.354454940061,87478.54454940061
5672,60,1,-0.2175,-78.56,401,0.001904,0.5474,0.7,15.0,4.5,13,0.0,1395,795,795,795,825,825,795,0,0,0,0,0,0.8,8796.363342753615,87976.63342753614
5673,60,1,-0.2175,-78.56,419,-0.4763,0.03973,0.7,15.0,4.2,15,0.0,1425,765,765,765,765,615,765,0,0,0,1,0,0.8,8739.751834405093,87412.51834405093
5674,60,1,-0.2175,-78.56,459,-0.996,-0.0623,0.0,10.0,4.2,15,0.0,1439,720,720,720,720,44,44,0,0,1,0,1,0.8,8728.334257706443,87298.34257706444
5675,60,1,-0.2175,-78.56,537,-0.524,0.05264,0.0,15.0,4.4,20,0.0,1425,685,685,685,685,44,685,1,0,0,1,1,0.8,8741.176096718364,87431.76096718364
5676,60,1,-0.2175,-78.56,547,0.049,0.6055,0.7,10.0,4.4,10,0.0,1439,899,899,899,899,539,539,1,0,0,0,0,0.0375,8802.844413977708,88038.44413977707
5677,60,1,-0.2175,-78.56,573,2.016,0.7490000000000001,0.0,15.0,4.6,10,0.0,1425,405,405,405,405,405,405,1,0,0,1,1,0.8,8820.389527404093,88213.89527404093
5678,60,1,-0.2175,-78.56,575,-0.611,0.0721,0.0,15.0,4.1,15,0.0,1350,750,750,750,750,750,750,0,0,1,0,0,0.8,8743.321665737793,87448.21665737793
5679,60,1,-0.2175,-78.56,577,-0.755,0.2197,0.7,8.0,4.5,5,0.0,1320,600,600,600,600,600,600,0,0,0,1,0,0.8,8759.709001248597,87602.09001248598
5680,98,1,-0.0679,-78.56,4,-0.5884,0.7544,0.0,6.0,4.4,15,0.0,30,30,30,30,30,30,30,1,0,0,1,1,0.0375,8819.356403527485,88208.56403527485
5681,98,1,-0.0679,-78.56,13,-0.4717,0.7446,0.7,5.0,4.7,14,0.0,90,90,90,90,90,90,90,1,0,0,1,0,0.0375,8818.259726068001,88196.59726068002
5682,98,1,-0.0679,-78.56,20,-0.4075,0.6436,0.0,8.0,4.5,19,0.0,1365,885,885,885,885,885,885,0,0,0,1,1,0.8,8807.027571839853,88089.27571839854
5683,98,1,-0.0679,-78.56,23,-0.5854,0.754,0.0,5.0,4.5,16,0.0,1410,870,870,870,885,885,885,1,0,0,1,0,0.8,8819.311685355378,88209.11685355379
5684,98,1,-0.0679,-78.56,28,0.4807,0.5527,0.7,15.0,4.4,10,0.0,30,29,29,29,29,89,89,0,0,0,0,0,0.8,8797.051515597972,87980.51515597972
5685,98,1,-0.0679,-78.56,33,-0.4946,0.743,0.7,6.0,4.6,17,0.0,1439,959,899,899,959,959,929,0,0,0,0,0,0.8,8818.082805113434,88197.82805113433
5686,98,1,-0.0679,-78.56,43,-0.115,0.546,0.7,15.0,4.3,15,0.0,30,29,29,29,29,89,89,1,0,0,0,0,0.8,8796.185915616286,87976.85915616286
5687,98,1,-0.0679,-78.56,44,-0.9365,0.0819,0.7,15.0,4.3,14,0.0,30,29,29,29,29,89,89,1,0,0,0,0,0.8,8744.638359824907,87460.38359824907
5688,98,1,-0.0679,-78.56,55,-1.17,0.10345,0.7,10.0,4.5,19,0.0,1380,840,840,840,840,720,720,1,0,1,1,0,0.8,8747.098594909257,87489.98594909257
5689,98,1,-0.0679,-78.56,66,0.4875,0.565,0.0,15.0,4.0,20,10.0,1305,705,705,705,705,285,285,1,0,0,1,0,0.05,8798.421301277831,88004.21301277832
5690,98,1,-0.0679,-78.56,67,-0.181,0.4905,0.0,15.0,4.3,15,0.0,1380,840,840,840,840,720,720,1,0,1,1,0,0.8,8790.009412300711,87915.09412300712
5691,98,1,-0.0679,-78.56,75,-0.6006,0.7559999999999999,0.7,5.0,4.6,15,0.0,1350,690,690,690,690,631,690,0,0,0,1,0,0.025,8819.535325839923,88210.35325839923
5692,98,1,-0.0679,-78.56,76,0.2563,0.5767,0.7,15.0,4.6,15,0.0,1290,810,810,810,810,210,810,1,0,0,1,0,0.8,8799.659187025465,88011.59187025465
5693,98,1,-0.0679,-78.56,78,-0.555,0.1963,0.7,15.0,4.4,17,0.0,120,119,119,119,119,119,119,1,0,0,1,0,0.0375,8757.298840984366,87589.98840984366
5694,98,1,-0.0679,-78.56,79,0.635,0.5273,0.0,15.0,4.7,15,0.0,1425,765,765,765,765,405,765,1,0,0,1,1,0.8,8794.28018393191,87957.80183931912
5695,98,1,-0.0679,-78.56,81,-0.7120000000000001,0.06335,0.0,15.0,3.8,15,0.0,59,58,58,58,58,58,59,0,1,0,1,0,0.0125,8742.533888139713,87440.33888139713
5696,98,1,-0.0679,-78.56,82,-0.4172,0.6459999999999999,0.7,8.0,4.4,11,0.0,90,89,89,89,89,89,89,1,1,0,1,0,0.0375,8807.294611991008,88083.94611991008
5697,98,1,-0.0679,-78.56,83,-0.9277,0.1459,0.7,15.0,4.2,15,0.0,1425,765,765,765,765,765,765,0,0,0,1,0,0.8,8751.75188252732,87532.5188252732
5698,98,1,-0.0679,-78.56,84,-1.005,0.07874,0.0,15.0,4.3,14,0.0,1425,765,765,765,750,420,779,1,0,0,1,0,0.8,8744.303754529255,87457.03754529255
5699,98,1,-0.0679,-78.56,85,-0.6,0.7559999999999999,0.0,5.0,4.6,15,50.0,1425,706,706,706,706,585,706,0,0,0,0,0,0.8,8819.535274420825,88210.35274420824
5700,98,1,-0.0679,-78.56,86,-0.498,0.058,0.0,15.0,4.5,13,0.0,1425,915,915,915,915,465,915,1,0,1,1,0,0.8,8741.917224037978,87432.17224037978
5701,98,1,-0.0679,-78.56,90,-0.601,0.096,0.0,15.0,4.4,14,0.0,45,44,44,44,44,44,44,1,0,1,1,0,0.8,8746.150670202125,87475.50670202126
5702,98,1,-0.0679,-78.56,92,-0.4922,0.7440000000000001,0.7,6.0,4.6,14,0.0,1320,540,540,540,600,600,540,0,0,1,0,0,0.8,8818.193883817192,88195.93883817192
5703,98,1,-0.0679,-78.56,104,-0.03244,0.6559999999999999,0.0,2.0,4.5,10,0.0,30,29,29,29,29,29,29,1,0,0,0,1,0.8,8808.426170772489,88094.26170772489
5704,98,1,-0.0679,-78.56,105,-0.968,0.0808,0.0,15.0,4.5,12,0.0,30,29,29,29,29,29,29,1,0,0,0,1,0.8,8744.5235228106,87457.235228106
5705,98,1,-0.0679,-78.56,106,0.6187,0.5273,0.0,15.0,4.5,10,0.0,15,14,14,14,14,14,14,1,0,0,0,1,0.8,8794.274173543761,87952.74173543761
5706,98,1,-0.0679,-78.56,110,0.0168,0.5479999999999999,0.7,15.0,4.6,18,35.0,90,90,90,90,90,90,90,0,0,0,1,0,0.025,8796.423575107696,87982.23575107695
5707,98,1,-0.0679,-78.56,113,0.6304,0.527,0.0,15.0,4.7,10,0.0,1380,720,720,720,720,601,661,0,0,0,1,1,0.8,8794.245121361071,87952.45121361071
5708,98,1,-0.0679,-78.56,115,0.579,0.5283,0.0,15.0,4.8,13,0.0,1425,825,825,825,825,525,825,0,0,0,1,1,0.8,8794.371139464161,87956.7113946416
5709,98,1,-0.0679,-78.56,134,-0.05627000000000002,0.6323,0.0,15.0,4.5,16,0.0,1305,705,705,705,705,705,705,1,0,1,1,0,0.8,8805.788044074294,88073.88044074294
5710,98,1,-0.0679,-78.56,145,-0.606,0.07293999999999999,0.0,15.0,3.2,10,0.0,59,58,58,58,58,58,58,1,0,0,0,0,0.8,8743.587159005096,87445.87159005096
5711,98,1,-0.0679,-78.56,148,-0.483,0.076,0.7,15.0,4.1,16,15.0,30,29,29,29,29,30,29,1,0,0,1,0,0.8,8743.917805914221,87455.17805914221
5712,98,1,-0.0679,-78.56,149,-0.02765,0.5273,0.7,15.0,4.2,15,0.0,1350,675,675,675,675,570,675,0,0,0,0,0,0.8,8794.115963846169,87956.15963846169
5713,98,1,-0.0679,-78.56,154,-0.872,0.0994,0.7,15.0,4.5,15,0.0,15,14,14,14,14,14,779,1,1,0,1,0,0.8,8746.569977074189,87480.69977074189
5714,98,1,-0.0679,-78.56,157,0.055879999999999985,0.534,0.7,15.0,4.3,15,0.0,930,270,270,270,270,151,270,0,0,0,1,0,0.05,8794.872620823799,87963.72620823799
5715,98,1,-0.0679,-78.56,159,-0.6,0.7563,0.0,6.0,4.5,13,0.0,1425,720,720,720,720,645,700,1,0,0,0,0,0.8,8819.568631105947,88208.68631105947
5716,98,1,-0.0679,-78.56,160,-0.934,0.08136,0.7,15.0,4.3,14,0.0,1425,825,825,825,825,646,706,1,0,0,1,0,0.8,8744.577747105428,87459.77747105429
5717,98,1,-0.0679,-78.56,161,-0.8843,-0.1276,0.7,10.0,4.2,17,0.0,1345,680,680,680,680,680,680,1,1,0,1,0,0.8,8721.334297578316,87230.34297578316
5718,98,1,-0.0679,-78.56,176,-0.4402,0.6626,0.7,8.0,4.3,21,0.0,1320,540,540,540,540,540,540,1,0,1,1,0,0.8,8809.140958674267,88112.40958674267
5719,98,1,-0.0679,-78.56,180,-1.0590000000000002,0.051570000000000005,0.7,15.0,3.8,15,0.0,1380,720,720,720,765,765,720,1,0,0,1,0,0.05,8741.297582905107,87427.97582905107
5720,98,1,-0.0679,-78.56,188,-0.4058,0.6445,0.7,8.0,4.6,14,0.0,1365,646,646,646,676,676,646,1,0,0,1,0,0.8,8807.127617109474,88085.27617109474
5721,98,1,-0.0679,-78.56,189,-0.857,0.0877,0.7,15.0,4.3,10,0.0,75,74,74,74,74,74,74,1,0,1,0,0,0.8,8745.266110938872,87462.66110938872
5722,98,1,-0.0679,-78.56,191,-0.06006,0.653,0.7,8.0,4.5,11,0.0,45,44,44,44,44,44,44,1,0,1,0,0,0.8,8808.089353030304,88091.89353030303
5723,98,1,-0.0679,-78.56,192,1.703,0.76,0.7,10.0,4.3,11,0.0,45,44,44,44,44,44,44,1,0,1,0,0,0.8,8820.753634895957,88218.53634895956
5724,98,1,-0.0679,-78.56,193,-0.8257,-0.0664,0.7,10.0,4.3,18,0.0,1425,615,615,615,615,465,615,1,0,0,1,0,0.8,8728.12669926019,87299.2669926019
5725,98,1,-0.0679,-78.56,195,-0.7046,0.05695,0.7,15.0,4.2,15,0.0,59,58,58,58,58,58,58,1,1,1,1,0,0.8,8741.821241915672,87433.21241915671
5726,98,1,-0.0679,-78.56,197,-0.6313,0.1805,0.0,15.0,4.4,17,0.0,1410,720,720,720,720,720,720,0,0,0,0,0,0.0125,8755.549276061665,87572.49276061665
5727,98,1,-0.0679,-78.56,199,2.338,0.6997,0.0,15.0,4.5,15,0.0,1425,915,915,915,915,465,915,1,0,1,1,0,0.8,8814.608987424645,88161.08987424645
5728,98,1,-0.0679,-78.56,201,0.01563,0.5317,0.7,15.0,4.0,12,0.0,945,285,285,285,285,165,285,0,0,0,1,0,0.05,8794.610932714875,87958.10932714875
5729,98,1,-0.0679,-78.56,203,0.0262,0.5527,0.7,15.0,4.0,16,0.0,1350,750,750,750,750,780,765,1,0,0,0,0,0.8,8796.947528372528,87985.47528372527
5730,98,1,-0.0679,-78.56,207,-0.937,0.0808,0.7,15.0,4.1,15,0.0,30,29,29,29,29,29,29,0,0,0,1,0,0.0125,8744.516177244936,87460.16177244936
5731,98,1,-0.0679,-78.56,216,-0.5874,0.7544,0.7,6.0,4.7,15,0.0,1380,900,900,900,900,959,900,0,0,0,0,0,0.8,8819.35632233691,88208.5632233691
5732,98,1,-0.0679,-78.56,221,0.02582,0.552,0.7,15.0,4.2,10,0.0,1380,840,840,840,840,840,840,0,0,0,1,0,0.8,8796.86963720771,87978.6963720771
5733,98,1,-0.0679,-78.56,225,-0.8154,0.0915,0.0,15.0,4.2,10,0.0,1140,660,660,660,660,180,660,1,1,1,0,1,0.8,8745.68064613524,87466.8064613524
5734,98,1,-0.0679,-78.56,237,-0.9434,0.0817,0.7,15.0,4.6,15,0.0,59,58,58,58,58,58,58,1,0,0,1,0,0.8,8744.61772484516,87461.1772484516
5735,98,1,-0.0679,-78.56,250,-0.5117,0.7583,0.7,5.0,4.5,15,0.0,1425,885,885,885,885,885,885,0,0,0,1,0,0.8,8819.784882800857,88212.84882800857
5736,98,1,-0.0679,-78.56,259,0.02582,0.552,0.0,15.0,4.3,15,0.0,1320,600,600,600,600,600,600,1,0,1,1,0,0.8,8796.86963720771,87983.6963720771
5737,98,1,-0.0679,-78.56,265,-0.861,-0.0651,0.0,10.0,4.3,15,0.0,90,89,89,89,89,89,89,1,0,1,1,1,0.8,8728.278250641017,87297.78250641016
5738,98,1,-0.0679,-78.56,271,-0.3342,0.7266,0.7,5.0,4.5,11,0.0,1320,600,600,600,600,600,600,1,0,1,1,0,0.8,8816.256379324845,88173.56379324844
5739,98,1,-0.0679,-78.56,274,0.3054,0.56,0.7,15.0,3.7,45,0.0,810,330,840,270,180,180,840,0,0,0,0,0,0.8,8797.813984047643,88023.13984047643
5740,98,1,-0.0679,-78.56,288,-0.5586,0.7407,0.0,6.0,4.6,15,0.0,900,240,240,240,240,645,645,0,0,0,1,0,0.8,8817.830841299365,88193.30841299365
5741,98,1,-0.0679,-78.56,289,-1.008,0.0792,0.7,15.0,4.5,15,0.0,90,89,89,89,89,89,89,1,0,1,0,0,0.8,8744.355670447118,87458.55670447118
5742,98,1,-0.0679,-78.56,294,-1.272,0.02884,0.0,10.0,4.4,15,0.0,1380,721,721,720,751,751,721,0,0,0,1,1,0.8,8738.839166149754,87403.39166149753
5743,98,1,-0.0679,-78.56,295,-0.4912,0.7446,0.7,5.0,4.7,15,0.0,1425,945,945,945,945,945,945,1,0,1,0,0,0.8,8818.26055227129,88197.6055227129
5744,98,1,-0.0679,-78.56,298,-0.4153,0.6436,0.0,8.0,4.7,17,0.0,1200,555,555,555,555,555,555,1,0,1,1,0,0.8,8807.027713065938,88087.27713065938
5745,98,1,-0.0679,-78.56,299,-0.8190000000000001,0.1351,0.7,15.0,4.2,15,0.0,1425,825,825,825,825,435,825,1,0,1,0,0,0.8,8750.528911756153,87520.28911756154
5746,98,1,-0.0679,-78.56,300,-0.807,0.0914,0.7,15.0,4.4,15,0.0,1365,885,885,885,885,885,885,1,0,1,0,0,0.8,8745.668002601806,87471.68002601806
5747,98,1,-0.0679,-78.56,304,-1.268,0.02837,0.7,10.0,4.0,15,0.0,1380,780,780,780,795,795,795,1,0,0,1,0,0.8,8738.78546541176,87402.8546541176
5748,98,1,-0.0679,-78.56,356,-0.845,0.067,0.0,15.0,4.2,15,0.0,1380,720,720,720,900,600,720,1,0,0,1,0,0.8,8742.962260492997,87444.62260492997
5749,98,1,-0.0679,-78.56,386,-1.002,0.0786,0.0,15.0,4.5,15,0.0,1425,945,945,945,915,465,945,0,0,0,0,0,0.8,8744.287418914415,87457.87418914415
5750,98,1,-0.0679,-78.56,391,-0.6245,0.725,0.7,5.0,4.2,10,0.0,1425,885,885,885,885,599,885,1,0,0,1,0,0.0375,8816.090639754186,88170.90639754185
5751,98,1,-0.0679,-78.56,398,-0.625,0.0994,0.7,15.0,4.2,15,0.0,1380,720,720,720,720,720,720,1,0,0,1,0,0.0125,8746.5312132929,87480.31213292899
5752,98,1,-0.0679,-78.56,401,0.001904,0.5474,0.7,15.0,4.5,13,0.0,1395,795,795,795,825,825,795,0,0,0,0,0,0.8,8796.354807156518,87976.54807156518
5753,98,1,-0.0679,-78.56,419,-0.4763,0.03973,0.7,15.0,4.2,15,0.0,1425,765,765,765,765,615,765,0,0,0,1,0,0.8,8739.884547190039,87413.8454719004
5754,98,1,-0.0679,-78.56,459,-0.996,-0.0623,0.0,10.0,4.2,15,0.0,1439,720,720,720,720,44,44,0,0,1,0,1,0.8,8728.620909981382,87301.20909981383
5755,98,1,-0.0679,-78.56,537,-0.524,0.05264,0.0,15.0,4.4,20,0.0,1425,685,685,685,685,44,685,1,0,0,1,1,0.8,8741.322939259524,87433.22939259524
5756,98,1,-0.0679,-78.56,547,0.049,0.6055,0.7,10.0,4.4,10,0.0,1439,899,899,899,899,539,539,1,0,0,0,0,0.0375,8802.82200048479,88038.2200048479
5757,98,1,-0.0679,-78.56,573,2.016,0.7490000000000001,0.0,15.0,4.6,10,0.0,1425,405,405,405,405,405,405,1,0,0,1,1,0.8,8819.786211002202,88207.86211002202
5758,98,1,-0.0679,-78.56,575,-0.611,0.0721,0.0,15.0,4.1,15,0.0,1350,750,750,750,750,750,750,0,0,1,0,0,0.8,8743.49427549962,87449.94275499618
5759,98,1,-0.0679,-78.56,577,-0.755,0.2197,0.7,8.0,4.5,5,0.0,1320,600,600,600,600,600,600,0,0,0,1,0,0.8,8759.924248576568,87604.24248576569
5760,121,1,0.1681,-78.6,4,-0.5884,0.7544,0.0,6.0,4.4,15,0.0,30,30,30,30,30,30,30,1,0,0,1,1,0.0375,8824.08249048397,88255.8249048397
5761,121,1,0.1681,-78.6,13,-0.4717,0.7446,0.7,5.0,4.7,14,0.0,90,90,90,90,90,90,90,1,0,0,1,0,0.0375,8822.93152596139,88243.31525961391
5762,121,1,0.1681,-78.6,20,-0.4075,0.6436,0.0,8.0,4.5,19,0.0,1365,885,885,885,885,885,885,0,0,0,1,1,0.8,8811.669596352667,88135.69596352667
5763,121,1,0.1681,-78.6,23,-0.5854,0.754,0.0,5.0,4.5,16,0.0,1410,870,870,870,885,885,885,1,0,0,1,0,0.8,8824.036377249595,88256.36377249594
5764,121,1,0.1681,-78.6,28,0.4807,0.5527,0.7,15.0,4.4,10,0.0,30,29,29,29,29,89,89,0,0,0,0,0,0.8,8801.279373369067,88022.79373369066
5765,121,1,0.1681,-78.6,33,-0.4946,0.743,0.7,6.0,4.6,17,0.0,1439,959,899,899,959,959,929,0,0,0,0,0,0.8,8822.765263737436,88244.65263737435
5766,121,1,0.1681,-78.6,43,-0.115,0.546,0.7,15.0,4.3,15,0.0,30,29,29,29,29,89,89,1,0,0,0,0,0.8,8800.69173847638,88021.9173847638
5767,121,1,0.1681,-78.6,44,-0.9365,0.0819,0.7,15.0,4.3,14,0.0,30,29,29,29,29,89,89,1,0,0,0,0,0.8,8749.527561027542,87509.27561027542
5768,121,1,0.1681,-78.6,55,-1.17,0.10345,0.7,10.0,4.5,19,0.0,1380,840,840,840,840,720,720,1,0,1,1,0,0.8,8752.096448419066,87539.96448419066
5769,121,1,0.1681,-78.6,66,0.4875,0.565,0.0,15.0,4.0,20,10.0,1305,705,705,705,705,285,285,1,0,0,1,0,0.05,8802.645987552905,88046.45987552905
5770,121,1,0.1681,-78.6,67,-0.181,0.4905,0.0,15.0,4.3,15,0.0,1380,840,840,840,840,720,720,1,0,1,1,0,0.8,8794.546040501149,87960.46040501149
5771,121,1,0.1681,-78.6,75,-0.6006,0.7559999999999999,0.7,5.0,4.6,15,0.0,1350,690,690,690,690,631,690,0,0,0,1,0,0.025,8824.267085908563,88257.67085908563
5772,121,1,0.1681,-78.6,76,0.2563,0.5767,0.7,15.0,4.6,15,0.0,1290,810,810,810,810,210,810,1,0,0,1,0,0.8,8803.991809627538,88054.91809627537
5773,121,1,0.1681,-78.6,78,-0.555,0.1963,0.7,15.0,4.4,17,0.0,120,119,119,119,119,119,119,1,0,0,1,0,0.0375,8762.010107866152,87637.10107866152
5774,121,1,0.1681,-78.6,79,0.635,0.5273,0.0,15.0,4.7,15,0.0,1425,765,765,765,765,405,765,1,0,0,1,1,0.8,8798.4359501898,87999.359501898
5775,121,1,0.1681,-78.6,81,-0.7120000000000001,0.06335,0.0,15.0,3.8,15,0.0,59,58,58,58,58,58,59,0,1,0,1,0,0.0125,8747.318525799577,87488.18525799578
5776,121,1,0.1681,-78.6,82,-0.4172,0.6459999999999999,0.7,8.0,4.4,11,0.0,90,89,89,89,89,89,89,1,1,0,1,0,0.0375,8811.941150519548,88130.41150519547
5777,121,1,0.1681,-78.6,83,-0.9277,0.1459,0.7,15.0,4.2,15,0.0,1425,765,765,765,765,765,765,0,0,0,1,0,0.8,8756.636862323245,87581.36862323244
5778,121,1,0.1681,-78.6,84,-1.005,0.07874,0.0,15.0,4.3,14,0.0,1425,765,765,765,750,420,779,1,0,0,1,0,0.8,8749.224860237266,87506.24860237265
5779,121,1,0.1681,-78.6,85,-0.6,0.7559999999999999,0.0,5.0,4.6,15,50.0,1425,706,706,706,706,585,706,0,0,0,0,0,0.8,8824.266755385825,88257.66755385825
5780,121,1,0.1681,-78.6,86,-0.498,0.058,0.0,15.0,4.5,13,0.0,1425,915,915,915,915,465,915,1,0,1,1,0,0.8,8746.60208920132,87479.0208920132
5781,121,1,0.1681,-78.6,90,-0.601,0.096,0.0,15.0,4.4,14,0.0,45,44,44,44,44,44,44,1,0,1,1,0,0.8,8750.883516332397,87522.83516332397
5782,121,1,0.1681,-78.6,92,-0.4922,0.7440000000000001,0.7,6.0,4.6,14,0.0,1320,540,540,540,600,600,540,0,0,1,0,0,0.8,8822.875224428411,88242.75224428411
5783,121,1,0.1681,-78.6,104,-0.03244,0.6559999999999999,0.0,2.0,4.5,10,0.0,30,29,29,29,29,29,29,1,0,0,0,1,0.8,8812.89344751114,88138.9344751114
5784,121,1,0.1681,-78.6,105,-0.968,0.0808,0.0,15.0,4.5,12,0.0,30,29,29,29,29,29,29,1,0,0,0,1,0.8,8749.427395550882,87506.27395550882
5785,121,1,0.1681,-78.6,106,0.6187,0.5273,0.0,15.0,4.5,10,0.0,15,14,14,14,14,14,14,1,0,0,0,1,0.8,8798.437556008446,87994.37556008446
5786,121,1,0.1681,-78.6,110,0.0168,0.5479999999999999,0.7,15.0,4.6,18,35.0,90,90,90,90,90,90,90,0,0,0,1,0,0.025,8800.86793873387,88026.6793873387
5787,121,1,0.1681,-78.6,113,0.6304,0.527,0.0,15.0,4.7,10,0.0,1380,720,720,720,720,601,661,0,0,0,1,1,0.8,8798.403036841193,87994.03036841193
5788,121,1,0.1681,-78.6,115,0.579,0.5283,0.0,15.0,4.8,13,0.0,1425,825,825,825,825,525,825,0,0,0,1,1,0.8,8798.553070864597,87998.53070864597
5789,121,1,0.1681,-78.6,134,-0.05627000000000002,0.6323,0.0,15.0,4.5,16,0.0,1305,705,705,705,705,705,705,1,0,1,1,0,0.8,8810.266440750227,88118.66440750228
5790,121,1,0.1681,-78.6,145,-0.606,0.07293999999999999,0.0,15.0,3.2,10,0.0,59,58,58,58,58,58,58,1,0,0,0,0,0.8,8748.32236854794,87493.2236854794
5791,121,1,0.1681,-78.6,148,-0.483,0.076,0.7,15.0,4.1,16,15.0,30,29,29,29,29,30,29,1,0,0,1,0,0.8,8748.595652807206,87501.95652807206
5792,121,1,0.1681,-78.6,149,-0.02765,0.5273,0.7,15.0,4.2,15,0.0,1350,675,675,675,675,570,675,0,0,0,0,0,0.8,8798.581066645684,88000.81066645683
5793,121,1,0.1681,-78.6,154,-0.872,0.0994,0.7,15.0,4.5,15,0.0,15,14,14,14,14,14,779,1,1,0,1,0,0.8,8751.429104093055,87529.29104093055
5794,121,1,0.1681,-78.6,157,0.055879999999999985,0.534,0.7,15.0,4.3,15,0.0,930,270,270,270,270,151,270,0,0,0,1,0,0.05,8799.298761411257,88007.98761411257
5795,121,1,0.1681,-78.6,159,-0.6,0.7563,0.0,6.0,4.5,13,0.0,1425,720,720,720,720,645,700,1,0,0,0,0,0.8,8824.300111671651,88256.0011167165
5796,121,1,0.1681,-78.6,160,-0.934,0.08136,0.7,15.0,4.3,14,0.0,1425,825,825,825,825,646,706,1,0,0,1,0,0.8,8749.465785053852,87508.65785053851
5797,121,1,0.1681,-78.6,161,-0.8843,-0.1276,0.7,10.0,4.2,17,0.0,1345,680,680,680,680,680,680,1,1,0,1,0,0.8,8726.199578146772,87278.99578146772
5798,121,1,0.1681,-78.6,176,-0.4402,0.6626,0.7,8.0,4.3,21,0.0,1320,540,540,540,540,540,540,1,0,1,1,0,0.8,8813.798187762311,88158.98187762311
5799,121,1,0.1681,-78.6,180,-1.0590000000000002,0.051570000000000005,0.7,15.0,3.8,15,0.0,1380,720,720,720,765,765,720,1,0,0,1,0,0.05,8746.243887785342,87477.43887785342
5800,121,1,0.1681,-78.6,188,-0.4058,0.6445,0.7,8.0,4.6,14,0.0,1365,646,646,646,676,676,646,1,0,0,1,0,0.8,8811.768849108366,88131.68849108367
5801,121,1,0.1681,-78.6,189,-0.857,0.0877,0.7,15.0,4.3,10,0.0,75,74,74,74,74,74,74,1,0,1,0,0,0.8,8750.118272113832,87511.18272113832
5802,121,1,0.1681,-78.6,191,-0.06006,0.653,0.7,8.0,4.5,11,0.0,45,44,44,44,44,44,44,1,0,1,0,0,0.8,8812.569505917014,88136.69505917013
5803,121,1,0.1681,-78.6,192,1.703,0.76,0.7,10.0,4.3,11,0.0,45,44,44,44,44,44,44,1,0,1,0,0,0.8,8824.410169662986,88255.10169662986
5804,121,1,0.1681,-78.6,193,-0.8257,-0.0664,0.7,10.0,4.3,18,0.0,1425,615,615,615,615,465,615,1,0,0,1,0,0.8,8732.96455197129,87347.64551971291
5805,121,1,0.1681,-78.6,195,-0.7046,0.05695,0.7,15.0,4.2,15,0.0,59,58,58,58,58,58,58,1,1,1,1,0,0.8,8746.60244045872,87481.02440458721
5806,121,1,0.1681,-78.6,197,-0.6313,0.1805,0.0,15.0,4.4,17,0.0,1410,720,720,720,720,720,720,0,0,0,0,0,0.0125,8760.296126010411,87619.96126010412
5807,121,1,0.1681,-78.6,199,2.338,0.6997,0.0,15.0,4.5,15,0.0,1425,915,915,915,915,465,915,1,0,1,1,0,0.8,8817.967795167822,88194.67795167823
5808,121,1,0.1681,-78.6,201,0.01563,0.5317,0.7,15.0,4.0,12,0.0,945,285,285,285,285,165,285,0,0,0,1,0,0.05,8799.055848387003,88002.55848387003
5809,121,1,0.1681,-78.6,203,0.0262,0.5527,0.7,15.0,4.0,16,0.0,1350,750,750,750,750,780,765,1,0,0,0,0,0.8,8801.387506103183,88029.87506103184
5810,121,1,0.1681,-78.6,207,-0.937,0.0808,0.7,15.0,4.1,15,0.0,30,29,29,29,29,29,29,0,0,0,1,0,0.0125,8749.405613442765,87509.05613442765
5811,121,1,0.1681,-78.6,216,-0.5874,0.7544,0.7,6.0,4.7,15,0.0,1380,900,900,900,900,959,900,0,0,0,0,0,0.8,8824.081944099615,88255.81944099614
5812,121,1,0.1681,-78.6,221,0.02582,0.552,0.7,15.0,4.2,10,0.0,1380,840,840,840,840,840,840,0,0,0,1,0,0.8,8801.309792431433,88023.09792431434
5813,121,1,0.1681,-78.6,225,-0.8154,0.0915,0.0,15.0,4.2,10,0.0,1140,660,660,660,660,180,660,1,1,1,0,1,0.8,8750.513420713462,87515.13420713462
5814,121,1,0.1681,-78.6,237,-0.9434,0.0817,0.7,15.0,4.6,15,0.0,59,58,58,58,58,58,58,1,0,0,1,0,0.8,8749.5101398564,87510.101398564
5815,121,1,0.1681,-78.6,250,-0.5117,0.7583,0.7,5.0,4.5,15,0.0,1425,885,885,885,885,885,885,0,0,0,1,0,0.8,8824.475280387944,88259.75280387944
5816,121,1,0.1681,-78.6,259,0.02582,0.552,0.0,15.0,4.3,15,0.0,1320,600,600,600,600,600,600,1,0,1,1,0,0.8,8801.309792431433,88028.09792431434
5817,121,1,0.1681,-78.6,265,-0.861,-0.0651,0.0,10.0,4.3,15,0.0,90,89,89,89,89,89,89,1,0,1,1,1,0.8,8733.132554485175,87346.32554485174
